date,league,home,away,market,selection,line,odds_open,stake,result,pnl,equity,p_model,p_mkt
2025-04-14,I1,Napoli,Empoli,OU2.5,Over,2.5,1.95,1.494792142561347,WIN,1.4200525354332796,101.42005253543329,0.6948785301837538,0.5
2025-04-14,E0,Bournemouth,Fulham,1X2,A,,3.3,1.5593659597163736,LOSS,-1.5593659597163736,99.86068657571691,0.5709336400032043,0.28754298815437523
2025-04-14,SP1,Ath Madrid,Valladolid,AH,Home,-2.25,1.99,2.4735296012526975,WIN,2.4487943052401704,102.30948088095708,0.9954192087933986,
2025-04-16,E0,Newcastle,Crystal Palace,AH,Home,-0.75,1.92,1.286106824242896,WIN,1.1832182783034642,103.49269915926055,0.7617726928700215,
2025-04-18,SP1,Espanol,Getafe,OU2.5,Over,2.5,3.0,1.160052358075684,LOSS,-1.160052358075684,102.33264680118486,0.5201504337181196,0.3181818181818181
2025-04-19,E0,Brentford,Brighton,1X2,H,,2.4,3.206302764800213,WIN,4.488823870720298,106.82147067190516,0.8735939860343933,0.39176547697074426
2025-04-19,E0,Aston Villa,Newcastle,1X2,H,,2.3,4.272858826876207,WIN,5.5547164749390685,112.37618714684423,1.0,0.40399918384003264
2025-04-19,E0,Crystal Palace,Bournemouth,1X2,H,,2.45,0.9317557856409612,LOSS,-0.9317557856409612,111.44443136120327,0.530842125415802,0.3828316115075915
2025-04-19,D1,Freiburg,Hoffenheim,AH,Home,-0.5,1.97,1.5855805855974041,WIN,1.538013168029482,112.98244452923275,0.7878318372251455,
2025-04-19,I1,Lecce,Como,OU2.5,Over,2.5,2.1,0.4668416181901938,WIN,0.5135257800092132,113.49597030924197,0.5302997864327861,0.4516971279373368
2025-04-19,I1,Roma,Verona,AH,Home,-1.25,1.98,2.3643786126902455,WIN,2.3170910404364404,115.8130613496784,0.9174873508810151,
2025-04-19,SP1,Mallorca,Leganes,1X2,D,,3.1,1.995374782743511,WIN,4.190287043761374,120.00334839343978,0.6143667101860046,0.3034279153682139
2025-04-19,E0,Everton,Man City,AH,Away,0.5,1.97,0.3929198262694862,LOSS,-0.3929198262694862,119.61042856717029,0.5721017930523311,
2025-04-19,D1,RB Leipzig,Holstein Kiel,1X2,D,,5.75,2.850896237308982,WIN,13.541757127217664,133.15218569438795,0.6661544442176819,0.16420428824231448
2025-04-19,D1,Union Berlin,Stuttgart,1X2,A,,2.45,2.5579776517929167,LOSS,-2.5579776517929167,130.59420804259503,0.6924066543579102,0.38526912181303113
2025-04-19,SP1,Las Palmas,Ath Madrid,1X2,D,,4.2,2.5896008428470814,LOSS,-2.5896008428470814,128.00460719974794,0.6157975196838379,0.22521953376713624
2025-04-19,D1,Werder Bremen,Bochum,AH,Home,-0.75,1.95,2.2692135644208724,WIN,2.1557528861998287,130.16036008594776,0.8582812973343608,
2025-04-19,SP1,Vallecano,Valencia,1X2,A,,3.4,1.7250784012167288,LOSS,-1.7250784012167288,128.43528168473102,0.5280026793479919,0.27439024390243905
2025-04-19,SP1,Barcelona,Celta,OU2.5,Under,2.5,3.2,0.7086708448920427,LOSS,-0.7086708448920427,127.72661083983898,0.4073359359422811,0.2982456140350877
2025-04-19,D1,Mainz,Wolfsburg,1X2,D,,3.6,1.4510861655058591,WIN,3.772824030315234,131.4994348701542,0.48290470242500305,0.2631578947368421
2025-04-19,F1,Monaco,Strasbourg,AH,Home,-1.0,1.93,0.8349263402543569,WIN,0.7764814964365518,132.27591636659076,0.6405145622933281,
2025-04-20,D1,St Pauli,Leverkusen,OU2.5,Over,2.5,2.03,1.231395776928624,LOSS,-1.231395776928624,131.04452058966214,0.6106967462719917,0.47948717948717956
2025-04-20,E0,Fulham,Chelsea,1X2,H,,2.7,3.2544496162763163,LOSS,-3.2544496162763163,127.79007097338582,0.761286735534668,0.34738314023172195
2025-04-20,SP1,Valladolid,Osasuna,OU2.5,Over,2.5,2.0,0.7655268654020776,WIN,0.7655268654020776,128.5555978387879,0.5748812935515066,0.47368421052631576
2025-04-20,SP1,Villarreal,Sociedad,AH,Home,-0.75,1.92,1.9620685326056058,WIN,1.8051030499971572,130.36070088878503,0.8133629016588352,
2025-04-20,E0,Man United,Wolves,1X2,A,,3.6,3.4118182526600958,WIN,8.87072745691625,139.2314283457013,0.7503302693367004,0.2631578947368421
2025-04-20,SP1,Real Madrid,Ath Bilbao,1X2,D,,3.9,3.627583520068452,LOSS,-3.627583520068452,135.60384482563285,0.7407538294792175,0.24351676154332702
2025-04-20,SP1,Sevilla,Alaves,1X2,D,,3.1,2.0939020762638783,WIN,4.3971943601541446,140.001039185787,0.5840868353843689,0.30412744388124546
2025-04-20,I1,Bologna,Inter,1X2,D,,3.1,2.951372055669786,LOSS,-2.951372055669786,137.0496671301172,0.6795988082885742,0.3067869752844252
2025-04-20,I1,Milan,Atalanta,1X2,A,,2.75,5.239191655049305,WIN,9.168585396336285,146.21825252645348,0.9718157052993774,0.3437815975733064
2025-04-20,D1,Dortmund,M'gladbach,OU2.5,Under,2.5,3.2,1.4281491092404572,LOSS,-1.4281491092404572,144.79010341721303,0.4803744779871411,0.2982456140350877
2025-04-20,D1,Augsburg,Ein Frankfurt,1X2,D,,3.3,2.7870219145707003,WIN,6.41015040351261,151.20025382072564,0.6384243965148926,0.2861952861952861
2025-04-20,F1,St Etienne,Lyon,OU2.5,Under,2.5,2.75,0.4836269882581842,LOSS,-0.4836269882581842,150.71662683246745,0.4145229562700768,0.3436754176610979
2025-04-20,F1,Reims,Toulouse,1X2,A,,2.25,4.369261394459495,LOSS,-4.369261394459495,146.34736543800796,0.8470820784568787,0.4212076583210604
2025-04-20,F1,Brest,Lens,1X2,D,,3.3,1.6127151659204255,LOSS,-1.6127151659204255,144.73465027208752,0.49504154920578003,0.2882865057380293
2025-04-20,I1,Empoli,Venezia,1X2,D,,3.0,3.1047181626668294,WIN,6.209436325333659,150.94408659742118,0.6908517479896545,0.31578947368421056
2025-04-21,SP1,Girona,Betis,1X2,A,,2.45,4.244846704963278,WIN,6.1550277221967535,157.09911431961794,0.8242537975311279,0.38563603164942173
2025-04-22,SP1,Barcelona,Mallorca,AH,Home,-1.75,1.95,3.668745532876415,WIN,3.485308256232594,160.58442257585054,0.9679058454245987,
2025-04-22,SP1,Valencia,Espanol,1X2,A,,4.1,5.124272797959756,LOSS,-5.124272797959756,155.4601497778908,0.8470820784568787,0.23015021459227467
2025-04-22,E0,Man City,Aston Villa,OU2.5,Under,2.5,2.5,0.8315724195841094,LOSS,-0.8315724195841094,154.62857735830667,0.480236551370772,0.3796526054590571
2025-04-23,SP1,Alaves,Sociedad,OU2.5,Over,2.5,2.63,1.4034867174923848,LOSS,-1.4034867174923848,153.22509064081427,0.5208621633702983,0.36319612590799033
2025-04-23,I1,Torino,Udinese,1X2,H,,2.4,1.4496644038775972,WIN,2.029530165428636,155.2546208062429,0.5546397566795349,0.3914110429447853
2025-04-23,SP1,Celta,Villarreal,1X2,H,,2.5,1.8567058700679382,WIN,2.785058805101907,158.0396796113448,0.5793865323066711,0.38049560351718625
2025-04-23,I1,Parma,Juventus,1X2,H,,4.75,3.9728587911037665,WIN,14.898220466639124,172.93790007798393,0.7066782116889954,0.19865983445013796
2025-04-23,SP1,Getafe,Real Madrid,1X2,D,,3.6,2.928802619981446,LOSS,-2.928802619981446,170.0090974580025,0.583558976650238,0.2621206148994876
2025-04-23,I1,Genoa,Lazio,1X2,H,,3.3,3.70205878696846,LOSS,-3.70205878696846,166.30703867103404,0.682454526424408,0.28851430811446493
2025-04-23,I1,Cagliari,Fiorentina,1X2,H,,3.1,3.2871136587171366,LOSS,-3.2871136587171366,163.0199250123169,0.6573160886764526,0.30625
2025-04-23,E0,Arsenal,Crystal Palace,AH,Home,-1.25,1.95,3.1759545876595663,WIN,3.017156858276588,166.03708187059348,0.8924697924295973,
2025-04-24,SP1,Betis,Valladolid,AH,Home,-2.0,1.98,4.042942289031509,WIN,3.962083443250879,169.99916531384437,0.987124080789613,
2025-04-24,SP1,Leganes,Girona,1X2,D,,3.1,4.638858248332147,WIN,9.741602321497508,179.74076763534188,0.7847082614898682,0.30726256983240224
2025-04-24,SP1,Osasuna,Sevilla,1X2,D,,3.0,3.315161517377174,LOSS,-3.315161517377174,176.42560611796472,0.6407354474067688,0.31872509960159356
2025-04-24,SP1,Ath Madrid,Vallecano,AH,Home,-1.0,1.98,2.9371689961395635,WIN,2.8784256162167723,179.30403173418148,0.8346512570521302,
2025-04-25,F1,Paris SG,Nice,AH,Home,-0.75,1.9,3.4061735617921016,LOSS,-3.4061735617921016,175.89785817238936,0.8862520650673181,
2025-04-25,D1,Stuttgart,Heidenheim,1X2,A,,5.75,4.909437421410334,WIN,23.319827751699087,199.21768592408844,0.7503302693367004,0.16569637259292433
2025-04-26,D1,Ein Frankfurt,RB Leipzig,OU2.5,Under,2.5,2.63,1.2656611917624259,LOSS,-1.2656611917624259,197.952024732326,0.478665832217257,0.36319612590799033
2025-04-26,D1,Bayern Munich,Mainz,OU2.5,Under,2.5,3.4,1.3389786496846445,LOSS,-1.3389786496846445,196.61304608264138,0.4134851302981916,0.28118393234672306
2025-04-26,D1,Wolfsburg,Freiburg,1X2,A,,2.88,3.6550570784803615,WIN,6.871507307543079,203.48455339018446,0.650602400302887,0.3280421170183065
2025-04-26,F1,Lyon,Rennes,1X2,A,,4.1,5.224967405476696,LOSS,-5.224967405476696,198.25958598470777,0.7292691469192505,0.23153252480705624
2025-04-26,F1,Le Havre,Monaco,OU2.5,Under,2.5,2.75,0.7763797990327942,WIN,1.3586646483073899,199.61825063301515,0.42593598330644183,0.3436754176610979
2025-04-26,D1,Hoffenheim,Dortmund,OU2.5,Under,2.5,2.75,1.3287253408395499,LOSS,-1.3287253408395499,198.2895252921756,0.46953255385742465,0.3436754176610979
2025-04-26,D1,Holstein Kiel,M'gladbach,OU2.5,Under,2.5,2.63,0.8074200175662958,LOSS,-0.8074200175662958,197.4821052746093,0.443319745965914,0.36319612590799033
2025-04-27,F1,Marseille,Brest,OU2.5,Under,2.5,2.5,0.941800467842806,LOSS,-0.941800467842806,196.5403048067665,0.4715356310284303,0.3796526054590571
2025-04-27,E0,Bournemouth,Man United,1X2,A,,4.5,3.781432969448705,LOSS,-3.781432969448705,192.7588718373178,0.5963330864906311,0.20748563441528187
2025-04-27,I1,Como,Genoa,OU2.5,Over,2.5,2.2,0.9407423958784549,LOSS,-0.9407423958784549,191.81812944143934,0.5210965049643905,0.43152454780361754
2025-04-27,I1,Fiorentina,Empoli,OU2.5,Over,2.5,2.2,2.3079365533848133,WIN,2.7695238640617763,194.5876533055011,0.61861681830682,0.43152454780361754
2025-04-27,D1,Bochum,Union Berlin,1X2,A,,3.1,6.278536810856703,LOSS,-6.278536810856703,188.3091164946444,0.8690184950828552,0.3039936419630439
2025-04-27,I1,Inter,Roma,1X2,D,,3.8,3.2225244152168404,LOSS,-3.2225244152168404,185.08659207942756,0.5783964395523071,0.25021695111368236
2025-04-27,D1,Werder Bremen,St Pauli,AH,Home,-0.5,1.92,2.61883136736121,WIN,2.409324857972313,187.49591693739987,0.7920267639892015,
2025-04-27,F1,Angers,Lille,OU2.5,Over,2.5,2.01,0.9916836801650569,LOSS,-0.9916836801650569,186.5042332572348,0.5639550466752202,0.4846153846153846
2025-04-27,F1,Lens,Auxerre,1X2,A,,5.5,7.460169330289392,WIN,33.570761986302266,220.07499524353707,1.0,0.17204301075268816
2025-04-27,SP1,Villarreal,Espanol,1X2,A,,6.25,6.949999165352937,LOSS,-6.949999165352937,213.12499607818413,0.8231829404830933,0.15173867228661753
2025-04-27,I1,Atalanta,Lecce,1X2,D,,6.0,5.578601487740437,WIN,27.893007438702185,241.01800351688632,0.7119845151901245,0.15759312320916904
2025-04-27,F1,Nantes,Toulouse,1X2,D,,3.25,4.407860641101374,WIN,9.917686442478091,250.93568995936442,0.6242242455482483,0.28943536312734586
2025-04-27,I1,Napoli,Torino,OU2.5,Over,2.5,2.07,2.0374918812909444,LOSS,-2.0374918812909444,248.89819807807348,0.5880186998524066,0.46923076923076923
2025-04-28,I1,Udinese,Bologna,OU2.5,Over,2.5,2.2,1.9859675193581465,LOSS,-1.9859675193581465,246.91223055871532,0.5633504819546121,0.43152454780361754
2025-04-28,I1,Verona,Cagliari,1X2,D,,2.75,3.348160494307281,LOSS,-3.348160494307281,243.56407006440804,0.579365611076355,0.34653465346534656
2025-04-28,I1,Lazio,Parma,1X2,D,,4.5,4.47363243698956,WIN,15.65771352946346,259.2217835938715,0.579365611076355,0.21169463995668653
2025-05-01,E0,Nott'm Forest,Brentford,1X2,A,,3.25,8.199021513236204,WIN,18.44779840478146,277.669581998653,0.8551236987113953,0.2906808305166586
2025-05-02,F1,Nice,Reims,1X2,D,,4.75,7.230000635632298,LOSS,-7.230000635632298,270.4395813630207,0.7244370579719543,0.19895783988630977
2025-05-02,D1,Heidenheim,Bochum,1X2,A,,3.1,4.637291351720938,LOSS,-4.637291351720938,265.80229001129976,0.6129773855209351,0.30874785591766724
2025-05-02,SP1,Vallecano,Getafe,1X2,A,,3.4,3.0544610323148094,LOSS,-3.0544610323148094,262.74782897898496,0.49690842628479004,0.2807486631016043
2025-05-02,I1,Torino,Venezia,1X2,D,,2.88,3.3095264706633256,WIN,6.221909764847052,268.969738743832,0.5527791380882263,0.32914725541827017
2025-05-03,D1,M'gladbach,Hoffenheim,1X2,A,,3.0,4.244338493784642,LOSS,-4.244338493784642,264.72540025004736,0.5963330864906311,0.3146067415730337
2025-05-03,F1,Strasbourg,Paris SG,1X2,A,,2.6,3.206006357543023,LOSS,-3.206006357543023,261.51939389250435,0.5709336400032043,0.3630346735157562
2025-05-03,F1,Toulouse,Rennes,1X2,A,,3.4,5.312283998040112,LOSS,-5.312283998040112,256.2071098944642,0.6525850892066956,0.2792207792207792
2025-05-03,F1,St Etienne,Monaco,OU2.5,Under,2.5,3.4,2.0360374558314605,LOSS,-2.0360374558314605,254.17107243863276,0.43435603765136843,0.2765957446808511
2025-05-03,D1,RB Leipzig,Bayern Munich,OU2.5,Under,2.5,3.2,1.8343333660808443,LOSS,-1.8343333660808443,252.33673907255192,0.43654088485374964,0.293598233995585
2025-05-03,SP1,Alaves,Ath Madrid,OU2.5,Over,2.5,2.5,2.8742211896492607,LOSS,-2.8742211896492607,249.46251788290266,0.5708562851497536,0.3796526054590571
2025-05-03,I1,Cagliari,Udinese,1X2,D,,3.2,2.8427867624803493,LOSS,-2.8427867624803493,246.6197311204223,0.7042253613471985,0.2968388589051658
2025-05-03,I1,Parma,Como,1X2,A,,2.3,2.2008752522426605,WIN,2.8611378279154582,249.48086894833776,0.6869872808456421,0.41002004008016035
2025-05-03,I1,Lecce,Napoli,OU2.5,Over,2.5,2.0,1.8392598905325306,LOSS,-1.8392598905325306,247.64160905780523,0.684308710552211,0.47368421052631576
2025-05-03,E0,Leicester,Southampton,1X2,H,,2.3,2.6058076054096815,WIN,3.3875498870325855,251.0291589448378,0.7321574687957764,0.41025641025641024
2025-05-03,E0,Everton,Ipswich,1X2,A,,6.5,4.054150349020335,LOSS,-4.054150349020335,246.97500859581746,0.49548324942588806,0.1431861979315142
2025-05-03,E0,Arsenal,Bournemouth,1X2,D,,3.7,2.08568899434075,LOSS,-2.08568899434075,244.8893196014767,0.5783964395523071,0.2568638290031325
2025-05-03,SP1,Villarreal,Osasuna,AH,Home,-1.0,1.91,1.4969627643524537,WIN,1.3622361155607328,246.25155571703743,0.7565512200924729,
2025-05-03,SP1,Las Palmas,Valencia,1X2,A,,2.7,2.0267108703157017,WIN,3.4454084795366935,249.69696419657413,0.629470705986023,0.3515188335358444
2025-05-03,D1,Union Berlin,Werder Bremen,1X2,A,,2.55,1.6774782869350862,LOSS,-1.6774782869350862,248.01948590963903,0.5963330864906311,0.3711340206185567
2025-05-03,D1,Dortmund,Wolfsburg,OU2.5,Under,2.5,3.4,1.1727093113736289,LOSS,-1.1727093113736289,246.8467765982654,0.4609986493704795,0.28118393234672306
2025-05-03,D1,St Pauli,Stuttgart,1X2,A,,2.55,4.6966294892138025,WIN,7.279775708281393,254.12655230654678,0.9704131484031677,0.3701162415240556
2025-05-04,D1,Augsburg,Holstein Kiel,1X2,A,,4.0,8.152764798273104,WIN,24.458294394819312,278.5848467013661,0.8515284061431885,0.23744884719033837
2025-05-04,D1,Freiburg,Leverkusen,1X2,A,,2.25,4.520864709316884,LOSS,-4.520864709316884,274.0639819920492,0.6698328256607056,0.42285270112708895
2025-05-04,E0,West Ham,Tottenham,OU2.5,Under,2.5,2.38,1.0880077669570822,WIN,1.5014507184007733,275.56543271044995,0.4777149985858956,0.39746835443037976
2025-05-04,E0,Chelsea,Liverpool,OU2.5,Under,2.5,2.5,0.9178074675221994,LOSS,-0.9178074675221994,274.64762524292775,0.44995950282087366,0.3796526054590571
2025-05-04,F1,Lyon,Lens,OU2.5,Under,2.5,2.63,1.3095922943507405,LOSS,-1.3095922943507405,273.338032948577,0.4541090283950867,0.36319612590799033
2025-05-04,SP1,Espanol,Betis,1X2,A,,2.38,2.113920408677292,WIN,2.9172101639746626,276.2552431125517,0.5322745442390442,0.39768618944323936
2025-05-04,SP1,Real Madrid,Celta,AH,Home,-1.5,1.98,6.3013394681194965,WIN,6.175312678757106,282.4305557913088,0.956639369335754,
2025-05-04,SP1,Sevilla,Leganes,OU2.5,Over,2.5,2.5,2.3814805799505163,WIN,3.5722208699257747,286.0027766612346,0.5264813879616245,0.3796526054590571
2025-05-04,SP1,Sociedad,Ath Bilbao,OU2.5,Over,2.5,2.63,3.1879341946074917,LOSS,-3.1879341946074917,282.8148424666271,0.5529355436383009,0.36319612590799033
2025-05-04,F1,Lille,Marseille,1X2,H,,2.35,11.312593698665085,LOSS,-11.312593698665085,271.50224876796204,1.0,0.4030403040304031
2025-05-04,I1,Bologna,Juventus,1X2,H,,2.4,9.265280487798895,LOSS,-9.265280487798895,262.2369682801631,0.9143372178077698,0.39616613418530355
2025-05-04,F1,Auxerre,Le Havre,1X2,A,,3.25,4.341531104551091,WIN,9.768444985239956,272.0054132654031,0.5942342281341553,0.2898217366302473
2025-05-04,I1,Empoli,Lazio,OU2.5,Over,2.5,2.0,2.3621914574383656,LOSS,-2.3621914574383656,269.6432218079647,0.6085544322942165,0.4708994708994709
2025-05-04,I1,Roma,Fiorentina,1X2,D,,3.7,6.528732338356282,LOSS,-6.528732338356282,263.11448946960843,0.7119845151901245,0.2554179566563467
2025-05-04,F1,Nantes,Angers,1X2,D,,3.2,6.1659164240073245,LOSS,-6.1659164240073245,256.9485730456011,0.7152778506278992,0.29780564263322884
2025-05-04,E0,Brighton,Newcastle,OU2.5,Under,2.5,2.5,0.6530439794414573,WIN,0.979565969162186,257.9281390147633,0.47624607193193796,0.3796526054590571
2025-05-04,D1,Mainz,Ein Frankfurt,1X2,H,,2.35,5.074307009402937,LOSS,-5.074307009402937,252.85383200536037,0.7080745100975037,0.40293767368003175
2025-05-05,E0,Crystal Palace,Nott'm Forest,1X2,H,,2.25,3.0064027302491514,LOSS,-3.0064027302491514,249.8474292751112,0.7747189998626709,0.42285270112708895
2025-05-05,SP1,Girona,Mallorca,OU2.5,Over,2.5,2.38,0.8981048648209081,LOSS,-0.8981048648209081,248.9493244102903,0.5243816429104398,0.39746835443037976
2025-05-09,D1,Wolfsburg,Hoffenheim,OU2.5,Under,2.5,2.63,0.7608607122643156,LOSS,-0.7608607122643156,248.188463698026,0.4749381872769785,0.36319612590799033
2025-05-10,F1,Auxerre,Nantes,1X2,A,,2.45,0.6893085124593348,LOSS,-0.6893085124593348,247.49915518556665,0.4903504252433777,0.38526912181303113
2025-05-10,E0,Fulham,Everton,1X2,A,,4.5,2.8535645585941376,WIN,9.987475955079482,257.4866311406461,0.6705952882766724,0.20850461621403063
2025-05-10,D1,Bayern Munich,M'gladbach,OU2.5,Under,2.5,5.0,2.215630733825106,WIN,8.862522935300424,266.34915407594656,0.3720967588888037,0.18962722852512157
2025-05-10,SP1,Ath Madrid,Sociedad,AH,Home,-0.75,1.91,4.714014884734149,WIN,4.289753545108075,270.6389076210546,0.8608534547878867,
2025-05-10,SP1,Mallorca,Valladolid,OU2.5,Over,2.5,2.0,2.394975035406082,WIN,2.394975035406082,273.0338826564607,0.6106167188070893,0.4871794871794872
2025-05-10,F1,Toulouse,Lens,1X2,A,,3.1,7.712608211826667,LOSS,-7.712608211826667,265.32127444463407,0.8009709119796753,0.306420233463035
2025-05-10,E0,Wolves,Brighton,1X2,A,,2.5,1.4530332759272275,WIN,2.1795499138908414,267.50082435852494,0.48214757442474365,0.3787575150300601
2025-05-10,E0,Bournemouth,Aston Villa,1X2,A,,2.75,10.297294836944548,WIN,18.02026596465296,285.5210903231779,0.976047933101654,0.3436754176610979
2025-05-10,F1,Brest,Lille,AH,Away,0.75,2.0,0.6310999968205588,WIN,0.6310999968205588,286.15219031999845,0.5442068917645435,
2025-05-10,I1,Empoli,Parma,1X2,D,,3.3,5.03872986993811,LOSS,-5.03872986993811,281.11346045006036,0.6098462343215942,0.28754298815437523
2025-05-10,F1,Monaco,Lyon,OU2.5,Under,2.5,3.0,2.423844329433366,WIN,4.847688658866732,285.9611491089271,0.4770383178825619,0.3181818181818181
2025-05-10,I1,Como,Cagliari,AH,Home,-0.75,1.99,4.34835003576289,WIN,4.304866535405261,290.26601564433236,0.8051060475611903,
2025-05-10,D1,Union Berlin,Heidenheim,1X2,D,,3.3,4.682049172119119,LOSS,-4.682049172119119,285.58396647221326,0.5840868353843689,0.2884615384615385
2025-05-10,D1,Werder Bremen,RB Leipzig,1X2,H,,2.35,7.359224620579514,LOSS,-7.359224620579514,278.2247418516337,0.7956191897392273,0.40413497171835383
2025-05-10,I1,Lazio,Juventus,1X2,D,,3.2,6.932410830768226,WIN,15.251303827690098,293.4760456793238,0.7407538294792175,0.2964905203711174
2025-05-10,F1,Reims,St Etienne,1X2,D,,3.7,5.048315333539389,LOSS,-5.048315333539389,288.4277303457844,0.5840868353843689,0.2552221800227877
2025-05-10,SP1,Valencia,Getafe,1X2,D,,3.0,6.552810058542189,LOSS,-6.552810058542189,281.8749202872422,0.7119845151901245,0.3132007233273056
2025-05-10,D1,Bochum,Mainz,1X2,A,,2.3,11.27499681148969,WIN,14.657495854936593,296.5324161421788,1.0,0.4111855061047657
2025-05-11,E0,Newcastle,Chelsea,OU2.5,Under,2.5,2.38,1.2124871254687073,WIN,1.673232233146816,298.2056483753256,0.4794397281948054,0.39746835443037976
2025-05-11,I1,Verona,Lecce,1X2,D,,3.0,7.7672170367247375,WIN,15.534434073449475,313.74008244877507,0.7674418687820435,0.31295487627365354
2025-05-11,SP1,Leganes,Espanol,1X2,A,,3.2,4.4024181704062135,LOSS,-4.4024181704062135,309.33766427836883,0.5536759495735168,0.29411764705882354
2025-05-11,SP1,Barcelona,Real Madrid,1X2,D,,3.7,6.558566554109692,LOSS,-6.558566554109692,302.77909772425915,0.6570628881454468,0.24368737474949898
2025-05-11,SP1,Betis,Osasuna,1X2,D,,3.75,4.439714452237929,WIN,12.209214743654305,314.98831246791343,0.5354922413825989,0.25208037345240514
2025-05-11,E0,Nott'm Forest,Leicester,1X2,D,,5.25,6.039780748970144,WIN,25.669068183123112,340.65738065103653,0.578533947467804,0.17845611975344877
2025-05-11,I1,Torino,Inter,1X2,D,,4.0,7.819745097355462,LOSS,-7.819745097355462,332.8376355536811,0.6804037690162659,0.2356588135482608
2025-05-11,SP1,Ath Bilbao,Alaves,1X2,D,,2.9,8.247509788681949,LOSS,-8.247509788681949,324.59012576499913,0.7506967186927795,0.3071672354948805
2025-05-11,E0,Tottenham,Crystal Palace,1X2,H,,2.63,11.479430260676443,LOSS,-11.479430260676443,313.1106955043227,0.9281982779502869,0.35938186319530413
2025-05-11,E0,Man United,West Ham,1X2,A,,4.0,8.003429116034663,WIN,24.01028734810399,337.12098285242666,0.7292691469192505,0.23717059639389737
2025-05-11,D1,Stuttgart,Augsburg,AH,Home,-1.0,1.92,1.9028128258257553,WIN,1.7505877997596948,338.87157065218634,0.6290157990258505,
2025-05-11,D1,Leverkusen,Dortmund,OU2.5,Under,2.5,2.63,1.3603452660353974,LOSS,-1.3603452660353974,337.51122538615095,0.44242749152197935,0.36319612590799033
